13C-202|4|5|30|Blanco|0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
|4|5|30||0
